"Time","Subsystem #1|PMU|PMU1|PMU1|IAp4-1an","Subsystem #1|PMU|PMU1|PMU1|IAp4-1ma","Subsystem #1|PMU|PMU1|PMU1|IBp5-1an","Subsystem #1|PMU|PMU1|PMU1|IBp5-1ma","Subsystem #1|PMU|PMU1|PMU1|ICp6-1an","Subsystem #1|PMU|PMU1|PMU1|ICp6-1ma","Subsystem #1|PMU|PMU1|PMU1|PMU1freq","Subsystem #1|PMU|PMU1|PMU1|PMU1rocof","Subsystem #1|PMU|PMU1|PMU1|VAp1-1an","Subsystem #1|PMU|PMU1|PMU1|VAp1-1ma","Subsystem #1|PMU|PMU1|PMU1|VBp2-1an","Subsystem #1|PMU|PMU1|PMU1|VBp2-1ma","Subsystem #1|PMU|PMU1|PMU1|VCp3-1an","Subsystem #1|PMU|PMU1|PMU1|VCp3-1ma"
214.215,-2.23286891,4442.489746,1.955919743,4442.480957,-0.1384728104,4442.479004,60.07940674,-1.910737956E-5,-2.237151384,10944.13086,1.951637149,10944.11035,-0.142755419,10944.10547
214.23,-2.216237783,4442.477539,1.972552538,4442.48877,-0.1218448803,4442.483398,60.07940674,-2.416041025E-5,-2.220520496,10944.10059,1.968269944,10944.12988,-0.1261274517,10944.11719
214.245,-2.216237783,4442.477539,1.972552538,4442.48877,-0.1218448803,4442.483398,60.07940674,-2.416041025E-5,-2.220520496,10944.10059,1.968269944,10944.12988,-0.1261274517,10944.11719
214.26,-2.199610233,4442.48291,1.989183784,4442.477539,-0.1052120924,4442.494141,60.07940674,-5.192176468E-5,-2.203892708,10944.11523,1.984901071,10944.10156,-0.1094946638,10944.14258
214.275,-2.199610233,4442.48291,1.989183784,4442.477539,-0.1052120924,4442.494141,60.07940674,-5.192176468E-5,-2.203892708,10944.11523,1.984901071,10944.10156,-0.1094946638,10944.14258
214.29,-2.199610233,4442.48291,1.989183784,4442.477539,-0.1052120924,4442.494141,60.07940674,-5.192176468E-5,-2.203892708,10944.11523,1.984901071,10944.10156,-0.1094946638,10944.14258
214.305,-2.1829772,4442.489746,2.005811453,4442.47998,-0.088580966,4442.479492,60.07940674,-1.11771833E-5,-2.187259912,10944.13184,2.001528978,10944.10938,-0.09286357462,10944.10645
214.32,-2.1829772,4442.489746,2.005811453,4442.47998,-0.088580966,4442.479492,60.07940674,-1.11771833E-5,-2.187259912,10944.13184,2.001528978,10944.10938,-0.09286357462,10944.10645
214.335,-2.166346073,4442.478027,2.02244401,4442.489258,-0.07195311785,4442.48291,60.07940674,7.93717918E-5,-2.170628548,10944.10156,2.018161535,10944.13086,-0.07623567432,10944.11523
214.35,-2.166346073,4442.478027,2.02244401,4442.489258,-0.07195311785,4442.48291,60.07940674,7.93717918E-5,-2.170628548,10944.10156,2.018161535,10944.13086,-0.07623567432,10944.11523
214.365,-2.149718285,4442.482422,2.039075613,4442.478027,-0.0553205274,4442.494629,60.07940674,-3.297885632E-5,-2.154000998,10944.1123,2.034793139,10944.10352,-0.05960310996,10944.14355
214.38,-2.149718285,4442.482422,2.039075613,4442.478027,-0.0553205274,4442.494629,60.07940674,-3.297885632E-5,-2.154000998,10944.1123,2.034793139,10944.10352,-0.05960310996,10944.14355
214.395,-2.133085728,4442.490234,2.055703402,4442.479492,-0.03868915141,4442.47998,60.07940674,-2.676038275E-5,-2.137368202,10944.13086,2.051420689,10944.10742,-0.04297171906,10944.1084
214.41,-2.133085728,4442.490234,2.055703402,4442.479492,-0.03868915141,4442.47998,60.07940674,-2.676038275E-5,-2.137368202,10944.13086,2.051420689,10944.10742,-0.04297171906,10944.1084
214.425,-2.133085728,4442.490234,2.055703402,4442.479492,-0.03868915141,4442.47998,60.07940674,-2.676038275E-5,-2.137368202,10944.13086,2.051420689,10944.10742,-0.04297171906,10944.1084
214.44,-2.116454124,4442.478027,2.07233572,4442.489258,-0.02206135169,4442.482422,60.07940674,1.599193201E-4,-2.120736599,10944.10254,2.068053246,10944.13086,-0.02634392492,10944.11328
214.455,-2.116454124,4442.478027,2.07233572,4442.489258,-0.02206135169,4442.482422,60.07940674,1.599193201E-4,-2.120736599,10944.10254,2.068053246,10944.13086,-0.02634392492,10944.11328
214.47,-2.099826574,4442.480957,2.088967562,4442.479004,-0.005429021548,4442.494629,60.07940674,3.63011095E-5,-2.104109049,10944.11035,2.084685087,10944.10547,-0.009711569175,10944.14453
214.485,-2.099826574,4442.480957,2.088967562,4442.479004,-0.005429021548,4442.494629,60.07940674,3.63011095E-5,-2.104109049,10944.11035,2.084685087,10944.10547,-0.009711569175,10944.14453
214.5,-2.083194017,4442.489746,2.105595112,4442.479004,0.01120266225,4442.480469,60.07940674,4.001705747E-6,-2.08747673,10944.13184,2.101312637,10944.10645,0.006920078769,10944.10938
214.515,-2.083194017,4442.489746,2.105595112,4442.479004,0.01120266225,4442.480469,60.07940674,4.001705747E-6,-2.08747673,10944.13184,2.101312637,10944.10645,0.006920078769,10944.10938
214.53,-2.066562176,4442.478516,2.12222743,4442.489746,0.02783042565,4442.481445,60.07940674,6.100659448E-5,-2.070844889,10944.10352,2.117944717,10944.13184,0.0235478878,10944.11133
214.545,-2.066562176,4442.478516,2.12222743,4442.489746,0.02783042565,4442.481445,60.07940674,6.100659448E-5,-2.070844889,10944.10352,2.117944717,10944.13184,0.0235478878,10944.11133
214.56,-2.049934626,4442.480469,2.13885951,4442.479492,0.04446253181,4442.494629,60.07940674,-2.898754065E-5,-2.054217339,10944.1084,2.134576797,10944.10742,0.04017996415,10944.14453
214.575,-2.049934626,4442.480469,2.13885951,4442.479492,0.04446253181,4442.494629,60.07940674,-2.898754065E-5,-2.054217339,10944.1084,2.134576797,10944.10742,0.04017996415,10944.14453
214.59,-2.049934626,4442.480469,2.13885951,4442.479492,0.04446253181,4442.494629,60.07940674,-2.898754065E-5,-2.054217339,10944.1084,2.134576797,10944.10742,0.04017996415,10944.14453
214.605,-2.033302307,4442.489746,2.155487061,4442.478516,0.06109450385,4442.481445,60.07940674,-2.562714872E-5,-2.03758502,10944.13086,2.151204348,10944.10449,0.0568119064,10944.11133
214.62,-2.033302307,4442.489746,2.155487061,4442.478516,0.06109450385,4442.481445,60.07940674,-2.562714872E-5,-2.03758502,10944.13086,2.151204348,10944.10449,0.0568119064,10944.11133
214.635,-2.016670465,4442.479004,2.172118902,4442.489746,0.07772224396,4442.480957,60.07940674,7.56020745E-5,-2.02095294,10944.10449,2.167836428,10944.13184,0.07343966514,10944.11035
214.65,-2.016670465,4442.479004,2.172118902,4442.489746,0.07772224396,4442.480957,60.07940674,7.56020745E-5,-2.02095294,10944.10449,2.167836428,10944.13184,0.07343966514,10944.11035
214.665,-2.000042677,4442.479492,2.188751221,4442.480469,0.09435407072,4442.494629,60.07940674,-2.446186772E-5,-2.00432539,10944.10547,2.184468746,10944.10938,0.09007144719,10944.14453
214.68,-2.000042677,4442.479492,2.188751221,4442.480469,0.09435407072,4442.494629,60.07940674,-2.446186772E-5,-2.00432539,10944.10547,2.184468746,10944.10938,0.09007144719,10944.14453
214.695,-1.983410835,4442.489746,2.205378771,4442.478027,0.1109862849,4442.481934,60.07940674,-5.970447455E-5,-1.987693429,10944.13086,2.201096296,10944.10352,0.1067036614,10944.1123
214.71,-1.983410835,4442.489746,2.205378771,4442.478027,0.1109862849,4442.481934,60.07940674,-5.970447455E-5,-1.987693429,10944.13086,2.201096296,10944.10352,0.1067036614,10944.1123
214.725,-1.983410835,4442.489746,2.205378771,4442.478027,0.1109862849,4442.481934,60.07940674,-5.970447455E-5,-1.987693429,10944.13086,2.201096296,10944.10352,0.1067036614,10944.1123
214.74,-1.966778517,4442.479492,2.222010612,4442.489746,0.127614066,4442.480469,60.07940674,-1.415783845E-5,-1.97106111,10944.10645,2.2177279,10944.13184,0.1233314872,10944.1084
214.755,-1.966778517,4442.479492,2.222010612,4442.489746,0.127614066,4442.480469,60.07940674,-1.415783845E-5,-1.97106111,10944.10645,2.2177279,10944.13184,0.1233314872,10944.1084
214.77,-1.950150847,4442.478516,2.238643169,4442.481445,0.1442455947,4442.494629,60.07940674,-4.11962792E-5,-1.954433441,10944.10352,2.234360456,10944.11133,0.1399630308,10944.14355
214.785,-1.950150847,4442.478516,2.238643169,4442.481445,0.1442455947,4442.494629,60.07940674,-4.11962792E-5,-1.954433441,10944.10352,2.234360456,10944.11133,0.1399630308,10944.14355
214.8,-1.933519125,4442.489258,2.25527072,4442.477539,0.1608780622,4442.482422,60.07940674,-7.385234494E-5,-1.937801838,10944.13086,2.250988245,10944.10254,0.1565954685,10944.11426
214.815,-1.933519125,4442.489258,2.25527072,4442.477539,0.1608780622,4442.482422,60.07940674,-7.385234494E-5,-1.937801838,10944.13086,2.250988245,10944.10254,0.1565954685,10944.11426
214.83,-1.916886687,4442.47998,2.271902323,4442.489746,0.1775058806,4442.479492,60.07940674,2.081183993E-6,-1.921169281,10944.10742,2.26761961,10944.13281,0.1732233018,10944.10742
214.845,-1.916886687,4442.47998,2.271902323,4442.489746,0.1775058806,4442.479492,60.07940674,2.081183993E-6,-1.921169281,10944.10742,2.26761961,10944.13281,0.1732233018,10944.10742
214.86,-1.900258899,4442.478027,2.28853488,4442.482422,0.1941371411,4442.494629,60.07940674,1.431371311E-5,-1.904541612,10944.10156,2.284252405,10944.11426,0.1898545772,10944.14355
214.875,-1.900258899,4442.478027,2.28853488,4442.482422,0.1941371411,4442.494629,60.07940674,1.431371311E-5,-1.904541612,10944.10156,2.284252405,10944.11426,0.1898545772,10944.14355
214.89,-1.900258899,4442.478027,2.28853488,4442.482422,0.1941371411,4442.494629,60.07940674,1.431371311E-5,-1.904541612,10944.10156,2.284252405,10944.11426,0.1898545772,10944.14355
214.905,-1.883627534,4442.489258,2.305162668,4442.477539,0.2107698023,4442.483398,60.07940674,1.288783096E-6,-1.887910128,10944.12988,2.300879955,10944.10156,0.2064872086,10944.11523
214.92,-1.883627534,4442.489258,2.305162668,4442.477539,0.2107698023,4442.483398,60.07940674,1.288783096E-6,-1.887910128,10944.12988,2.300879955,10944.10156,0.2064872086,10944.11523
214.935,-1.866994858,4442.480957,2.321793795,4442.489746,0.227397725,4442.479004,60.07940674,2.839034096E-5,-1.871277452,10944.10938,2.31751132,10944.13281,0.2231151164,10944.10645
214.95,-1.866994858,4442.480957,2.321793795,4442.489746,0.227397725,4442.479004,60.07940674,2.839034096E-5,-1.871277452,10944.10938,2.31751132,10944.13281,0.2231151164,10944.10645
214.965,-1.850367069,4442.477051,2.338426828,4442.483398,0.2440286726,4442.494141,60.07940674,-3.016448318E-6,-1.854649663,10944.10059,2.334144115,10944.11621,0.2397460938,10944.14258
214.98,-1.850367069,4442.477051,2.338426828,4442.483398,0.2440286726,4442.494141,60.07940674,-3.016448318E-6,-1.854649663,10944.10059,2.334144115,10944.11621,0.2397460938,10944.14258
214.995,-1.833735943,4442.48877,2.355054617,4442.477051,0.2606615722,4442.483887,60.07940674,-2.375997428E-5,-1.838018537,10944.12793,2.350771904,10944.10059,0.2563789785,10944.11719
215.01,-1.833735943,4442.48877,2.355054617,4442.477051,0.2606615722,4442.483887,60.07940674,-2.375997428E-5,-1.838018537,10944.12793,2.350771904,10944.10059,0.2563789785,10944.11719
215.025,-1.833735943,4442.48877,2.355054617,4442.477051,0.2606615722,4442.483887,60.07940674,-2.375997428E-5,-1.838018537,10944.12793,2.350771904,10944.10059,0.2563789785,10944.11719
215.04,-1.817103028,4442.481445,2.371685505,4442.489746,0.2772895694,4442.478516,60.07940674,1.525098014E-5,-1.821385622,10944.11035,2.367402792,10944.13184,0.2730070055,10944.10449
215.055,-1.817103028,4442.481445,2.371685505,4442.489746,0.2772895694,4442.478516,60.07940674,1.525098014E-5,-1.821385622,10944.11035,2.367402792,10944.13184,0.2730070055,10944.10449
215.07,-1.800475121,4442.476563,2.388318539,4442.484375,0.2939202189,4442.493652,60.07940674,4.703288141E-6,-1.804757714,10944.09863,2.384036064,10944.11914,0.289637655,10944.1416
215.085,-1.800475121,4442.476563,2.388318539,4442.484375,0.2939202189,4442.493652,60.07940674,4.703288141E-6,-1.804757714,10944.09863,2.384036064,10944.11914,0.289637655,10944.1416
215.1,-1.783844233,4442.488281,2.404946566,4442.477051,0.3105533123,4442.484375,60.07940674,-2.607285296E-6,-1.788126945,10944.12793,2.400663853,10944.10059,0.3062706888,10944.11914
215.115,-1.783844233,4442.488281,2.404946566,4442.477051,0.3105533123,4442.484375,60.07940674,-2.607285296E-6,-1.788126945,10944.12793,2.400663853,10944.10059,0.3062706888,10944.11914
215.13,-1.767211199,4442.481934,2.421576977,4442.489258,0.3271814585,4442.478516,60.07940674,-1.080892707E-5,-1.771493793,10944.1123,2.417294502,10944.13086,0.3228988349,10944.10352
215.145,-1.767211199,4442.481934,2.421576977,4442.489258,0.3271814585,4442.478516,60.07940674,-1.080892707E-5,-1.771493793,10944.1123,2.417294502,10944.13086,0.3228988349,10944.10352
215.16,-1.750583172,4442.476074,2.438210249,4442.485352,0.34381181,4442.493164,60.07940674,6.692090665E-6,-1.754865766,10944.09766,2.433927774,10944.12109,0.3395292163,10944.14063
215.175,-1.750583172,4442.476074,2.438210249,4442.485352,0.34381181,4442.493164,60.07940674,6.692090665E-6,-1.754865766,10944.09766,2.433927774,10944.12109,0.3395292163,10944.14063
215.19,-1.750583172,4442.476074,2.438210249,4442.485352,0.34381181,4442.493164,60.07940674,6.692090665E-6,-1.754865766,10944.09766,2.433927774,10944.12109,0.3395292163,10944.14063
215.205,-1.733952641,4442.487793,2.454838276,4442.476563,0.3604450226,4442.485352,60.07940674,-6.225262769E-5,-1.738235235,10944.12598,2.450555801,10944.10059,0.3561624587,10944.12012
215.22,-1.733952641,4442.487793,2.454838276,4442.476563,0.3604450226,4442.485352,60.07940674,-6.225262769E-5,-1.738235235,10944.12598,2.450555801,10944.10059,0.3561624587,10944.12012
215.235,-1.717319489,4442.482422,2.471468687,4442.489258,0.3770733178,4442.477539,60.07940674,5.814984615E-5,-1.721602082,10944.11328,2.467185974,10944.13086,0.372790724,10944.10254
215.25,-1.717319489,4442.482422,2.471468687,4442.489258,0.3770733178,4442.477539,60.07940674,5.814984615E-5,-1.721602082,10944.11328,2.467185974,10944.13086,0.372790724,10944.10254
215.265,-1.700691104,4442.475586,2.488101959,4442.486328,0.3937033713,4442.492676,60.07940674,-1.194333436E-5,-1.704973817,10944.09668,2.483819485,10944.12305,0.3894208074,10944.13867
215.28,-1.700691104,4442.475586,2.488101959,4442.486328,0.3937033713,4442.492676,60.07940674,-1.194333436E-5,-1.704973817,10944.09668,2.483819485,10944.12305,0.3894208074,10944.13867
215.295,-1.684060931,4442.487305,2.504730225,4442.476563,0.4103367329,4442.48584,60.07940674,-4.647329843E-5,-1.688343525,10944.125,2.50044775,10944.09961,0.4060541689,10944.12207
215.31,-1.684060931,4442.487305,2.504730225,4442.476563,0.4103367329,4442.48584,60.07940674,-4.647329843E-5,-1.688343525,10944.125,2.50044775,10944.09961,0.4060541689,10944.12207
215.325,-1.684060931,4442.487305,2.504730225,4442.476563,0.4103367329,4442.48584,60.07940674,-4.647329843E-5,-1.688343525,10944.125,2.50044775,10944.09961,0.4060541689,10944.12207
215.34,-1.667427659,4442.483398,2.521360397,4442.48877,0.4269651771,4442.477539,60.07940674,1.165448066E-5,-1.671710253,10944.11523,2.517077684,10944.12988,0.4226825833,10944.10156
215.355,-1.667427659,4442.483398,2.521360397,4442.48877,0.4269651771,4442.477539,60.07940674,1.165448066E-5,-1.671710253,10944.11523,2.517077684,10944.12988,0.4226825833,10944.10156
215.37,-1.650799155,4442.475586,2.53799367,4442.487305,0.4435949624,4442.492188,60.07940674,-3.645283141E-5,-1.655081868,10944.0957,2.533711195,10944.12598,0.4393123984,10944.1377
215.385,-1.650799155,4442.475586,2.53799367,4442.487305,0.4435949624,4442.492188,60.07940674,-3.645283141E-5,-1.655081868,10944.0957,2.533711195,10944.12598,0.4393123984,10944.1377
215.4,-1.634169221,4442.486816,2.554622173,4442.476563,0.4602284133,4442.486328,60.07940674,-4.283001545E-5,-1.638451934,10944.12402,2.55033946,10944.09961,0.4559458196,10944.12402
215.415,-1.634169221,4442.486816,2.554622173,4442.476563,0.4602284133,4442.486328,60.07940674,-4.283001545E-5,-1.638451934,10944.12402,2.55033946,10944.09961,0.4559458196,10944.12402
215.43,-1.617535949,4442.483887,2.571251869,4442.48877,0.476857096,4442.477051,60.07940674,7.622578414E-5,-1.621818542,10944.11719,2.566969395,10944.12891,0.4725744724,10944.10059
215.445,-1.617535949,4442.483887,2.571251869,4442.48877,0.476857096,4442.477051,60.07940674,7.622578414E-5,-1.621818542,10944.11719,2.566969395,10944.12891,0.4725744724,10944.10059
215.46,-1.600907207,4442.475098,2.58788538,4442.488281,0.4934865832,4442.491211,60.07940674,3.018687312E-5,-1.605189919,10944.0957,2.583602905,10944.12793,0.4892040193,10944.13574
215.475,-1.600907207,4442.475098,2.58788538,4442.488281,0.4934865832,4442.491211,60.07940674,3.018687312E-5,-1.605189919,10944.0957,2.583602905,10944.12793,0.4892040193,10944.13574
215.49,-1.600907207,4442.475098,2.58788538,4442.488281,0.4934865832,4442.491211,60.07940674,3.018687312E-5,-1.605189919,10944.0957,2.583602905,10944.12793,0.4892040193,10944.13574
215.505,-1.58427763,4442.486328,2.604514122,4442.476563,0.5101200938,4442.486816,60.07940674,-2.932724965E-5,-1.588560224,10944.12207,2.600231409,10944.09961,0.5058375597,10944.125
215.52,-1.58427763,4442.486328,2.604514122,4442.476563,0.5101200938,4442.486816,60.07940674,-2.932724965E-5,-1.588560224,10944.12207,2.600231409,10944.09961,0.5058375597,10944.125
215.535,-1.567644238,4442.484375,2.621143579,4442.488281,0.5267489552,4442.477051,60.07940674,3.299771561E-5,-1.571926832,10944.11816,2.616860867,10944.12793,0.5224664211,10944.10059
215.55,-1.567644238,4442.484375,2.621143579,4442.488281,0.5267489552,4442.477051,60.07940674,3.299771561E-5,-1.571926832,10944.11816,2.616860867,10944.12793,0.5224664211,10944.10059
215.565,-1.551015258,4442.475098,2.63777709,4442.489258,0.5433781743,4442.490234,60.07940674,7.260108396E-5,-1.555297852,10944.09473,2.633494616,10944.12988,0.5390955806,10944.13379
215.58,-1.551015258,4442.475098,2.63777709,4442.489258,0.5433781743,4442.490234,60.07940674,7.260108396E-5,-1.555297852,10944.09473,2.633494616,10944.12988,0.5390955806,10944.13379
215.595,-1.53438592,4442.485352,2.654406071,4442.476563,0.5600118041,4442.487305,60.07940674,-4.321878805E-5,-1.538668513,10944.12109,2.650123358,10944.10059,0.5557292104,10944.12598
215.61,-1.53438592,4442.485352,2.654406071,4442.476563,0.5600118041,4442.487305,60.07940674,-4.321878805E-5,-1.538668513,10944.12109,2.650123358,10944.10059,0.5557292104,10944.12598
215.625,-1.53438592,4442.485352,2.654406071,4442.476563,0.5600118041,4442.487305,60.07940674,-4.321878805E-5,-1.538668513,10944.12109,2.650123358,10944.10059,0.5557292104,10944.12598
215.64,-1.517752528,4442.485352,2.67103529,4442.487793,0.5766409039,4442.476563,60.07940674,2.795816908E-5,-1.522035122,10944.12012,2.666752577,10944.12695,0.5723582506,10944.09961
215.655,-1.517752528,4442.485352,2.67103529,4442.487793,0.5766409039,4442.476563,60.07940674,2.795816908E-5,-1.522035122,10944.12012,2.666752577,10944.12695,0.5723582506,10944.09961
215.67,-1.50112319,4442.475098,2.6876688,4442.490234,0.593269825,4442.489746,60.07940674,-4.524506221E-5,-1.505405903,10944.09473,2.683386326,10944.13281,0.5889872313,10944.13184
215.685,-1.50112319,4442.475098,2.6876688,4442.490234,0.593269825,4442.489746,60.07940674,-4.524506221E-5,-1.505405903,10944.09473,2.683386326,10944.13281,0.5889872313,10944.13184
215.7,-1.484494209,4442.484863,2.704297781,4442.476563,0.6099033952,4442.487793,60.07940674,-1.595989147E-6,-1.488776803,10944.11914,2.700015306,10944.10059,0.6056208611,10944.12695
215.715,-1.484494209,4442.484863,2.704297781,4442.476563,0.6099033952,4442.487793,60.07940674,-1.595989147E-6,-1.488776803,10944.11914,2.700015306,10944.10059,0.6056208611,10944.12695
215.73,-1.467860699,4442.48584,2.720926762,4442.487305,0.626532793,4442.476563,60.07940674,6.800634583E-5,-1.472143412,10944.12109,2.716644287,10944.12598,0.6222501397,10944.09961
215.745,-1.467860699,4442.48584,2.720926762,4442.487305,0.626532793,4442.476563,60.07940674,6.800634583E-5,-1.472143412,10944.12109,2.716644287,10944.12598,0.6222501397,10944.09961
215.76,-1.451231241,4442.475098,2.737560511,4442.491211,0.6431614757,4442.48877,60.07940674,-3.374925654E-5,-1.455513954,10944.0957,2.733277798,10944.13477,0.6388788819,10944.12891
215.775,-1.451231241,4442.475098,2.737560511,4442.491211,0.6431614757,4442.48877,60.07940674,-3.374925654E-5,-1.455513954,10944.0957,2.733277798,10944.13477,0.6388788819,10944.12891
215.79,-1.451231241,4442.475098,2.737560511,4442.491211,0.6431614757,4442.48877,60.07940674,-3.374925654E-5,-1.455513954,10944.0957,2.733277798,10944.13477,0.6388788819,10944.12891
215.805,-1.434602499,4442.484375,2.75418973,4442.477051,0.6597950459,4442.488281,60.07940674,-6.339939773E-6,-1.438885093,10944.11816,2.749907255,10944.10059,0.6555125117,10944.12891
215.82,-1.434602499,4442.484375,2.75418973,4442.477051,0.6597950459,4442.488281,60.07940674,-6.339939773E-6,-1.438885093,10944.11816,2.749907255,10944.10059,0.6555125117,10944.12891
215.835,-1.417969108,4442.486328,2.770818472,4442.486816,0.6764246821,4442.476563,60.07940674,3.512244348E-6,-1.422251701,10944.12305,2.766535997,10944.125,0.6721420884,10944.09961
215.85,-1.417969108,4442.486328,2.770818472,4442.486816,0.6764246821,4442.476563,60.07940674,3.512244348E-6,-1.422251701,10944.12305,2.766535997,10944.125,0.6721420884,10944.09961
215.865,-1.401339293,4442.475586,2.787451982,4442.491699,0.6930531859,4442.487793,60.07940674,2.842823505E-6,-1.405622005,10944.0957,2.783169508,10944.13672,0.6887705922,10944.12793
215.88,-1.401339293,4442.475586,2.787451982,4442.491699,0.6930531859,4442.487793,60.07940674,2.842823505E-6,-1.405622005,10944.0957,2.783169508,10944.13672,0.6887705922,10944.12793
215.895,-1.38471067,4442.483887,2.804081678,4442.477539,0.7096866965,4442.48877,60.07940674,-3.112415652E-5,-1.388993382,10944.11621,2.799798965,10944.10156,0.7054041028,10944.12988
215.91,-1.38471067,4442.483887,2.804081678,4442.477539,0.7096866965,4442.48877,60.07940674,-3.112415652E-5,-1.388993382,10944.11621,2.799798965,10944.10156,0.7054041028,10944.12988
215.925,-1.38471067,4442.483887,2.804081678,4442.477539,0.7096866965,4442.48877,60.07940674,-3.112415652E-5,-1.388993382,10944.11621,2.799798965,10944.10156,0.7054041028,10944.12988
215.94,-1.368077397,4442.486816,2.820710182,4442.486328,0.7263165712,4442.476563,60.07940674,3.428162745E-5,-1.372359991,10944.12402,2.816427708,10944.12305,0.7220339775,10944.09961
215.955,-1.368077397,4442.486816,2.820710182,4442.486328,0.7263165712,4442.476563,60.07940674,3.428162745E-5,-1.372359991,10944.12402,2.816427708,10944.12305,0.7220339775,10944.09961
215.97,-1.351447344,4442.475586,2.837343693,4442.492188,0.7429448962,4442.486816,60.07940674,-1.493437867E-5,-1.355729938,10944.0957,2.83306098,10944.13867,0.7386623025,10944.125
215.985,-1.351447344,4442.475586,2.837343693,4442.492188,0.7429448962,4442.486816,60.07940674,-1.493437867E-5,-1.355729938,10944.0957,2.83306098,10944.13867,0.7386623025,10944.125
216.0,-1.334818959,4442.48291,2.853973627,4442.477539,0.7595783472,4442.489258,60.07940674,-7.162828115E-5,-1.339101553,10944.11426,2.849690914,10944.10254,0.7552957535,10944.13086
216.015,-1.334818959,4442.48291,2.853973627,4442.477539,0.7595783472,4442.489258,60.07940674,-7.162828115E-5,-1.339101553,10944.11426,2.849690914,10944.10254,0.7552957535,10944.13086
216.03,-1.318185687,4442.487793,2.870601892,4442.485352,0.7762084603,4442.476563,60.07940674,7.273265965E-6,-1.322468281,10944.125,2.866319418,10944.12207,0.7719259262,10944.09961
216.045,-1.318185687,4442.487793,2.870601892,4442.485352,0.7762084603,4442.476563,60.07940674,7.273265965E-6,-1.322468281,10944.125,2.866319418,10944.12207,0.7719259262,10944.09961
216.06,-1.301555395,4442.476074,2.887235165,4442.493164,0.7928366065,4442.48584,60.07940674,3.582142017E-5,-1.305837989,10944.09766,2.88295269,10944.13965,0.7885540128,10944.12207
216.075,-1.301555395,4442.476074,2.887235165,4442.493164,0.7928366065,4442.48584,60.07940674,3.582142017E-5,-1.305837989,10944.09766,2.88295269,10944.13965,0.7885540128,10944.12207
216.09,-1.301555395,4442.476074,2.887235165,4442.493164,0.7928366065,4442.48584,60.07940674,3.582142017E-5,-1.305837989,10944.09766,2.88295269,10944.13965,0.7885540128,10944.12207
216.105,-1.28492713,4442.482422,2.903865337,4442.478027,0.8094699383,4442.489258,60.07940674,-3.563569771E-5,-1.289209843,10944.11328,2.899582863,10944.10352,0.8051874042,10944.13086
216.12,-1.28492713,4442.482422,2.903865337,4442.478027,0.8094699383,4442.489258,60.07940674,-3.563569771E-5,-1.289209843,10944.11328,2.899582863,10944.10352,0.8051874042,10944.13086
216.135,-1.268294096,4442.488281,2.920493603,4442.484863,0.826100409,4442.476563,60.07940674,1.904901728E-5,-1.27257669,10944.12695,2.916211128,10944.12012,0.8218178153,10944.09961
216.15,-1.268294096,4442.488281,2.920493603,4442.484863,0.826100409,4442.476563,60.07940674,1.904901728E-5,-1.27257669,10944.12695,2.916211128,10944.12012,0.8218178153,10944.09961
216.165,-1.251663327,4442.476563,2.937126875,4442.493652,0.8427283764,4442.484863,60.07940674,3.171225399E-5,-1.25594604,10944.09863,2.932844162,10944.1416,0.8384457827,10944.12012
216.18,-1.251663327,4442.476563,2.937126875,4442.493652,0.8427283764,4442.484863,60.07940674,3.171225399E-5,-1.25594604,10944.09863,2.932844162,10944.1416,0.8384457827,10944.12012
216.195,-1.235035419,4442.481445,2.953757286,4442.478516,0.859361589,4442.489746,60.07940674,-4.221653217E-5,-1.239318013,10944.11133,2.949474573,10944.10449,0.8550789952,10944.13184
216.21,-1.235035419,4442.481445,2.953757286,4442.478516,0.859361589,4442.489746,60.07940674,-4.221653217E-5,-1.239318013,10944.11133,2.949474573,10944.10449,0.8550789952,10944.13184
216.225,-1.235035419,4442.481445,2.953757286,4442.478516,0.859361589,4442.489746,60.07940674,-4.221653217E-5,-1.239318013,10944.11133,2.949474573,10944.10449,0.8550789952,10944.13184
216.24,-1.218402386,4442.48877,2.970385313,4442.484375,0.8759922981,4442.477051,60.07940674,6.207306433E-5,-1.222684979,10944.12793,2.966102839,10944.11914,0.8717097044,10944.09961
216.255,-1.218402386,4442.48877,2.970385313,4442.484375,0.8759922981,4442.477051,60.07940674,6.207306433E-5,-1.222684979,10944.12793,2.966102839,10944.11914,0.8717097044,10944.09961
216.27,-1.201771498,4442.477051,2.987018347,4442.494141,0.8926201463,4442.483887,60.07940674,-9.514672456E-6,-1.206054091,10944.09961,2.982735634,10944.14258,0.8883374929,10944.11719
216.285,-1.201771498,4442.477051,2.987018347,4442.494141,0.8926201463,4442.483887,60.07940674,-9.514672456E-6,-1.206054091,10944.09961,2.982735634,10944.14258,0.8883374929,10944.11719
216.3,-1.18514359,4442.480957,3.003649235,4442.479004,0.90925318,4442.489746,60.07940674,-2.893456804E-5,-1.189426184,10944.10938,2.999366522,10944.10547,0.9049705863,10944.13184
216.315,-1.18514359,4442.480957,3.003649235,4442.479004,0.90925318,4442.489746,60.07940674,-2.893456804E-5,-1.189426184,10944.10938,2.999366522,10944.10547,0.9049705863,10944.13184
216.33,-1.168510795,4442.48877,3.020277023,4442.483887,0.9258841872,4442.477051,60.07940674,1.215144948E-5,-1.172793388,10944.12891,3.015994549,10944.11719,0.9216016531,10944.10156
